S.No,Time,Name,Shelves,Author,Avg Rating,No of Ratings,Score,Voters,,
7109,Thu 26-08-2021 10:40:49 AM,If Shadows Could Tell: an Aurora Steller mystery novel,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Granthana Sinha (Goodreads Author),3.95,63,400,4,,
7109,Thu 26-08-2021 10:40:49 AM,"Stay with Me (Stay with Me, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Nicole Fiorina (Goodreads Author),4.23,3917,400,4,,
7134,Thu 26-08-2021 10:40:49 AM,Carolina Moon,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Nora Roberts (Goodreads Author),4.06,41578,399,5,,
7134,Thu 26-08-2021 10:40:49 AM,Book One: Sporadic Memories,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Ali Marsman (Goodreads Author),4.34,68,399,4,,
7134,Thu 26-08-2021 10:40:49 AM,Follow Your Heart,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Susanna Tamaro,3.63,12702,399,5,,
7134,Thu 26-08-2021 10:40:49 AM,"Bullet (Anita Blake, Vampire Hunter #19)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Laurell K. Hamilton (Goodreads Author),3.83,33980,399,7,,
7134,Thu 26-08-2021 10:40:49 AM,"Children of Paranoia (Children of Paranoia, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Trevor Shane (Goodreads Author),3.68,672,399,4,,
7134,Thu 26-08-2021 10:40:49 AM,An Unquiet Mind: A Memoir of Moods and Madness,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Kay Redfield Jamison (Goodreads Author),NA,NA,399,6,,
7134,Thu 26-08-2021 10:40:49 AM,"Blood Ties (Blood Ties, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Sophie McKenzie (Goodreads Author),4.12,4458,399,5,,
7134,Thu 26-08-2021 10:40:49 AM,1632,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Eric Flint,4.05,11598,399,5,,
7134,Thu 26-08-2021 10:40:49 AM,"Unraveling (Unraveling, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Elizabeth Norris (Goodreads Author),3.84,18502,399,5,,
7134,Thu 26-08-2021 10:40:49 AM,"Blackveil (Green Rider, #4)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Kristen Britain,4.18,11277,399,5,,
7134,Thu 26-08-2021 10:40:49 AM,The Accidental Vampire (Argeneau #7),"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Lynsay Sands (Goodreads Author),4.23,18360,399,7,,
7134,Thu 26-08-2021 10:40:49 AM,The Scriptlings,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Sorin Suciu (Goodreads Author),4.03,115,399,4,,
7134,Thu 26-08-2021 10:40:49 AM,Captains Courageous,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Rudyard Kipling,3.87,19973,399,6,,
7134,Thu 26-08-2021 10:40:49 AM,Freedom: The End of the Human Condition,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jeremy Griffith (Goodreads Author),3.6,236,399,4,,
7134,Thu 26-08-2021 10:40:49 AM,Evicted: Poverty and Profit in the American City,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Matthew Desmond (Goodreads Author),4.46,75637,399,5,,
7134,Thu 26-08-2021 10:40:49 AM,From Maid to Duchess (A Fairytale Retelling #1),"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Regina James,4.24,58,399,4,,
7134,Thu 26-08-2021 10:40:49 AM,The Addiction Manifesto,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",J.R.  Weaver (Goodreads Author),4.99,287,399,4,,
7151,Thu 26-08-2021 10:40:49 AM,Holy the Firm,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Annie Dillard,4.21,4329,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,Whale Talk,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Chris Crutcher,3.96,10851,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,Life on the Other Side: A Psychic's Tour of the Afterlife,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Sylvia Browne,4.04,2431,398,5,,
7151,Thu 26-08-2021 10:40:49 AM,The China Garden,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Liz Berry,4.1,2865,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,"The Struggle (The Vampire Diaries, #2)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",L.J. Smith (Goodreads Author),3.47,36583,398,3,,
7151,Thu 26-08-2021 10:40:49 AM,Under the Skin,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Michel Faber,3.73,22341,398,5,,
7151,Thu 26-08-2021 10:40:49 AM,Eating Smoke: One Man's Descent Into Crystal Meth Psychosis in Hong Kong's Triad Heartland,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Chris Thrall (Goodreads Author),3.6,672,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,The Warmth of Other Suns: The Epic Story of America's Great Migration,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Isabel Wilkerson (Goodreads Author),4.39,80005,398,6,,
7151,Thu 26-08-2021 10:40:49 AM,The Snow Queen,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Hans Christian Andersen,3.74,14380,398,5,,
7151,Thu 26-08-2021 10:40:49 AM,"Unforgiven (Fallen, #5)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Lauren Kate (Goodreads Author),3.9,12317,398,5,,
7151,Thu 26-08-2021 10:40:49 AM,"Charcoal Tears (Seraph Black, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jane Washington (Goodreads Author),4.09,10643,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,"City of Vikings (The Viking Assassin, #2)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Farah Cook (Goodreads Author),4.26,252,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,"City of Skies (The Viking Assassin, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Farah Cook (Goodreads Author),3.88,772,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,The Singularity is Coming: The Artificial Intelligence Explosion,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Tony  Thorne (Goodreads Author),4.19,58,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,American Dirt,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jeanine Cummins (Goodreads Author),4.35,340866,398,4,,
7151,Thu 26-08-2021 10:40:49 AM,Lowcountry Boondoggle (Liz Talbot Mystery #9),"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Susan M. Boyer (Goodreads Author),4.47,1180,398,4,,
7167,Thu 26-08-2021 10:40:49 AM,The Perilous Gard,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Elizabeth Marie Pope,4.1,8477,397,5,,
7167,Thu 26-08-2021 10:40:49 AM,Escape,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Carolyn Jessop,3.92,44503,397,5,,
7167,Thu 26-08-2021 10:40:49 AM,The Last of the Wine,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Mary Renault,4.06,4768,397,5,,
7167,Thu 26-08-2021 10:40:49 AM,"The Templar Legacy (Cotton Malone, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Steve Berry (Goodreads Author),3.84,51699,397,5,,
7167,Thu 26-08-2021 10:40:49 AM,Toda Mafalda,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Quino,4.77,8683,397,6,,
7167,Thu 26-08-2021 10:40:49 AM,Politics,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Aristotle,3.97,33652,397,5,,
7167,Thu 26-08-2021 10:40:49 AM,The Golden Age (Golden Age #1),"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",John C. Wright,4.07,3123,397,4,,
7167,Thu 26-08-2021 10:40:49 AM,Song of the Sparrow,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Lisa Ann Sandell (Goodreads Author),4.07,9786,397,4,,
7167,Thu 26-08-2021 10:40:49 AM,"Hard Up, Ardon #1","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",J.G. Perrin (Goodreads Author),NA,NA,397,4,,
7167,Thu 26-08-2021 10:40:49 AM,"Forbid Me (The Good Ol' Boys, #2)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",M.  Robinson,4.04,7298,397,4,,
7167,Thu 26-08-2021 10:40:49 AM,"The Hidden Kingdom (Wings of Fire, #3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Tui T. Sutherland,4.57,21241,397,5,,
7167,Thu 26-08-2021 10:40:49 AM,"The Ignatius Bible: Revised Standard Version, Second Catholic Edition","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Anonymous,4.69,1285,397,4,,
7167,Thu 26-08-2021 10:40:49 AM,Amok Kosucusu,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Stefan Zweig,4.06,18942,397,5,,
7167,Thu 26-08-2021 10:40:49 AM,"Shattered Kingdom (Shattered Kingdom, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Angelina J. Steffort (Goodreads Author),4.12,752,397,4,,
7167,Thu 26-08-2021 10:40:49 AM,The Girl with the Louding Voice,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Abi Daré,4.47,78095,397,4,,
7167,Thu 26-08-2021 10:40:49 AM,Words on Fire,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jennifer A. Nielsen (Goodreads Author),4.23,4938,397,4,,
7183,Thu 26-08-2021 10:40:49 AM,The Gates to Love and War,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Janie Pendleton (Goodreads Author),4.59,29,396,4,,
7183,Thu 26-08-2021 10:40:49 AM,"The Quillan Games (Pendragon, #7)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",D.J. MacHale (Goodreads Author),4.19,21539,396,5,,
7183,Thu 26-08-2021 10:40:49 AM,"Wicked 2: Legacy & Spellbound (Wicked, #3-4)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Nancy Holder (Goodreads Author),3.88,9941,396,6,,
7183,Thu 26-08-2021 10:40:49 AM,"Underworld: Evolution (Underworld, #3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Greg Cox,4.08,781,396,5,,
